q	ID1	ID2	beta	LocalOverlap	RegionalOverlap	Homogeneity	TurnoverComp	Comparison	PlotCompare	Type
2	CPGBS.29.1	CAVBS.59.3	1.017771925	0.965076802	0.982228075	0.965076802	0.982228075	BS_CPvsCA	29-59	Hetero
0	CPGBS.29.3	CAVBS.59.3	1.63226366	0.36773634	0.225292242	0.225292242	0.36773634	BS_CPvsCA	29-59	Hetero
1	CPGBS.29.3	CAVBS.59.3	1.293895053	0.628279394	0.628279394	0.545720416	0.706104947	BS_CPvsCA	29-59	Hetero
2	CPGBS.29.3	CAVBS.59.3	1.024502867	0.952166328	0.975497133	0.952166328	0.975497133	BS_CPvsCA	29-59	Hetero
0	CPFRh.29.2	CAVRh.59.1	1.628076572	0.371923428	0.228443449	0.228443449	0.371923428	Rh_CPvsCA	29-59	Hetero
1	CPFRh.29.2	CAVRh.59.1	1.290066361	0.632554721	0.632554721	0.550307845	0.709933639	Rh_CPvsCA	29-59	Hetero
2	CPFRh.29.2	CAVRh.59.1	1.014486112	0.971441478	0.985513888	0.971441478	0.985513888	Rh_CPvsCA	29-59	Hetero
0	CPGRh.29.1	CAVRh.59.1	1.607000796	0.392999204	0.244554455	0.244554455	0.392999204	Rh_CPvsCA	29-59	Hetero
1	CPGRh.29.1	CAVRh.59.1	1.361663137	0.554630162	0.554630162	0.468792057	0.638336863	Rh_CPvsCA	29-59	Hetero
2	CPGRh.29.1	CAVRh.59.1	1.29905881	0.53957618	0.70094119	0.53957618	0.70094119	Rh_CPvsCA	29-59	Hetero
0	CPGRh.29.3	CAVRh.59.1	1.622367466	0.377632534	0.232766338	0.232766338	0.377632534	Rh_CPvsCA	29-59	Hetero
1	CPGRh.29.3	CAVRh.59.1	1.374098951	0.541514101	0.541514101	0.455499255	0.625901049	Rh_CPvsCA	29-59	Hetero
2	CPGRh.29.3	CAVRh.59.1	1.305995558	0.531398777	0.694004442	0.531398777	0.694004442	Rh_CPvsCA	29-59	Hetero
0	CPVRh.29.1	CAVRh.59.1	1.65751921	0.34248079	0.206622517	0.206622517	0.34248079	Rh_CPvsCA	29-59	Hetero
1	CPVRh.29.1	CAVRh.59.1	1.292227756	0.630139632	0.630139632	0.547714782	0.707772244	Rh_CPvsCA	29-59	Hetero
2	CPVRh.29.1	CAVRh.59.1	1.24437321	0.607234859	0.75562679	0.607234859	0.75562679	Rh_CPvsCA	29-59	Hetero
0	CPGRh.29.1	CAVRh.59.2	1.628286491	0.371713509	0.228285078	0.228285078	0.371713509	Rh_CPvsCA	29-59	Hetero
1	CPGRh.29.1	CAVRh.59.2	1.461804362	0.452249757	0.452249757	0.368172139	0.538195638	Rh_CPvsCA	29-59	Hetero
2	CPGRh.29.1	CAVRh.59.2	1.79312597	0.115370606	0.20687403	0.115370606	0.20687403	Rh_CPvsCA	29-59	Hetero
0	CPGRh.29.3	CAVRh.59.2	1.651676206	0.348323794	0.210891089	0.210891089	0.348323794	Rh_CPvsCA	29-59	Hetero
1	CPGRh.29.3	CAVRh.59.2	1.48408502	0.430426257	0.430426257	0.347631688	0.51591498	Rh_CPvsCA	29-59	Hetero
2	CPGRh.29.3	CAVRh.59.2	1.79138117	0.116456974	0.20861883	0.116456974	0.20861883	Rh_CPvsCA	29-59	Hetero
0	CPVRh.29.1	CAVRh.59.2	1.648612946	0.351387054	0.213141026	0.213141026	0.351387054	Rh_CPvsCA	29-59	Hetero
1	CPVRh.29.1	CAVRh.59.2	1.347357641	0.569867151	0.569867151	0.484386876	0.652642359	Rh_CPvsCA	29-59	Hetero
2	CPVRh.29.1	CAVRh.59.2	1.495384959	0.337448252	0.504615041	0.337448252	0.504615041	Rh_CPvsCA	29-59	Hetero
0	CPVRh.29.2	CAVRh.59.2	1.635311143	0.364688857	0.22300885	0.22300885	0.364688857	Rh_CPvsCA	29-59	Hetero
1	CPVRh.29.2	CAVRh.59.2	1.364020147	0.552135047	0.552135047	0.466254003	0.635979853	Rh_CPvsCA	29-59	Hetero
2	CPVRh.29.2	CAVRh.59.2	1.501234605	0.332236809	0.498765395	0.332236809	0.498765395	Rh_CPvsCA	29-59	Hetero
0	CPFRh.29.1	CAVRh.59.3	1.633823529	0.366176471	0.224122412	0.224122412	0.366176471	Rh_CPvsCA	29-59	Hetero
1	CPFRh.29.1	CAVRh.59.3	1.38385893	0.531303117	0.531303117	0.445234017	0.61614107	Rh_CPvsCA	29-59	Hetero
2	CPFRh.29.1	CAVRh.59.3	1.27946311	0.563155658	0.72053689	0.563155658	0.72053689	Rh_CPvsCA	29-59	Hetero
0	CPGRh.29.1	CAVRh.59.3	1.621719457	0.378280543	0.233258929	0.233258929	0.378280543	Rh_CPvsCA	29-59	Hetero
1	CPGRh.29.1	CAVRh.59.3	1.398879974	0.515727817	0.515727817	0.429715227	0.601120026	Rh_CPvsCA	29-59	Hetero
2	CPGRh.29.1	CAVRh.59.3	1.323230047	0.511452982	0.676769953	0.511452982	0.676769953	Rh_CPvsCA	29-59	Hetero
0	CPGRh.29.3	CAVRh.59.3	1.632653061	0.367346939	0.225	0.225	0.367346939	Rh_CPvsCA	29-59	Hetero
1	CPGRh.29.3	CAVRh.59.3	1.41810081	0.496039905	0.496039905	0.41033697	0.58189919	Rh_CPvsCA	29-59	Hetero
2	CPGRh.29.3	CAVRh.59.3	1.369449358	0.460441008	0.630550642	0.460441008	0.630550642	Rh_CPvsCA	29-59	Hetero
0	CPVRh.29.2	CAVRh.59.3	1.621933622	0.378066378	0.233096085	0.233096085	0.378066378	Rh_CPvsCA	29-59	Hetero
1	CPVRh.29.2	CAVRh.59.3	1.340185728	0.577567051	0.577567051	0.492330472	0.659814272	Rh_CPvsCA	29-59	Hetero
2	CPVRh.29.2	CAVRh.59.3	1.451082234	0.378281639	0.548917766	0.378281639	0.548917766	Rh_CPvsCA	29-59	Hetero
0	CPVRh.29.3	CAVRh.59.3	1.611675127	0.388324873	0.240944882	0.240944882	0.388324873	Rh_CPvsCA	29-59	Hetero
1	CPVRh.29.3	CAVRh.59.3	1.323855554	0.595254282	0.595254282	0.510738837	0.676144446	Rh_CPvsCA	29-59	Hetero
2	CPVRh.29.3	CAVRh.59.3	1.412838526	0.415589937	0.587161474	0.415589937	0.587161474	Rh_CPvsCA	29-59	Hetero
0	CPFBS.51.3	CAFBS.18.1	1.612838516	0.387161484	0.240049751	0.240049751	0.387161484	BS_CPvsCA	51-18	Hetero
1	CPFBS.51.3	CAFBS.18.1	1.267056171	0.658519517	0.658519517	0.578461986	0.732943829	BS_CPvsCA	51-18	Hetero
2	CPFBS.51.3	CAFBS.18.1	1.083084488	0.846578012	0.916915512	0.846578012	0.916915512	BS_CPvsCA	51-18	Hetero
0	CPGBS.51.1	CAFBS.18.1	1.603340292	0.396659708	0.247395833	0.247395833	0.396659708	BS_CPvsCA	51-18	Hetero
1	CPGBS.51.1	CAFBS.18.1	1.258256825	0.668573577	0.668573577	0.589500618	0.741743175	BS_CPvsCA	51-18	Hetero
2	CPGBS.51.1	CAFBS.18.1	1.025966644	0.949381115	0.974033356	0.949381115	0.974033356	BS_CPvsCA	51-18	Hetero
0	CPGBS.51.2	CAFBS.18.1	1.694552529	0.305447471	0.180252583	0.180252583	0.305447471	BS_CPvsCA	51-18	Hetero
1	CPGBS.51.2	CAFBS.18.1	1.347736159	0.569461906	0.569461906	0.483969979	0.652263841	BS_CPvsCA	51-18	Hetero
2	CPGBS.51.2	CAFBS.18.1	1.054566215	0.896514389	0.945433785	0.896514389	0.945433785	BS_CPvsCA	51-18	Hetero
0	CPGBS.51.3	CAFBS.18.1	1.69612069	0.30387931	0.179161372	0.179161372	0.30387931	BS_CPvsCA	51-18	Hetero
1	CPGBS.51.3	CAFBS.18.1	1.332675716	0.585674232	0.585674232	0.500740185	0.667324284	BS_CPvsCA	51-18	Hetero
2	CPGBS.51.3	CAFBS.18.1	1.027676403	0.946137904	0.972323597	0.946137904	0.972323597	BS_CPvsCA	51-18	Hetero
0	CPVBS.51.2	CAFBS.18.1	1.768535262	0.231464738	0.130879346	0.130879346	0.231464738	BS_CPvsCA	51-18	Hetero
1	CPVBS.51.2	CAFBS.18.1	1.284371274	0.638937696	0.638937696	0.557182133	0.715628726	BS_CPvsCA	51-18	Hetero
2	CPVBS.51.2	CAFBS.18.1	1.028012286	0.94550204	0.971987714	0.94550204	0.971987714	BS_CPvsCA	51-18	Hetero
0	CPFBS.51.1	CAFBS.18.2	1.537826685	0.462173315	0.300536673	0.300536673	0.462173315	BS_CPvsCA	51-18	Hetero
1	CPFBS.51.1	CAFBS.18.2	1.236438744	0.693809233	0.693809233	0.617548794	0.763561256	BS_CPvsCA	51-18	Hetero
2	CPFBS.51.1	CAFBS.18.2	1.255408544	0.593106889	0.744591456	0.593106889	0.744591456	BS_CPvsCA	51-18	Hetero
0	CPFBS.51.3	CAFBS.18.2	1.564502876	0.435497124	0.278361345	0.278361345	0.435497124	BS_CPvsCA	51-18	Hetero
1	CPFBS.51.3	CAFBS.18.2	1.217867105	0.715643287	0.715643287	0.642215306	0.782132895	BS_CPvsCA	51-18	Hetero
2	CPFBS.51.3	CAFBS.18.2	1.021754292	0.957417762	0.978245708	0.957417762	0.978245708	BS_CPvsCA	51-18	Hetero
0	CPGBS.51.1	CAFBS.18.2	1.584040747	0.415959253	0.262593783	0.262593783	0.415959253	BS_CPvsCA	51-18	Hetero
1	CPGBS.51.1	CAFBS.18.2	1.247771305	0.680646463	0.680646463	0.602857825	0.752228695	BS_CPvsCA	51-18	Hetero
2	CPGBS.51.1	CAFBS.18.2	1.02387705	0.953359537	0.97612295	0.953359537	0.97612295	BS_CPvsCA	51-18	Hetero
0	CPGBS.51.3	CAFBS.18.2	1.660278746	0.339721254	0.204616999	0.204616999	0.339721254	BS_CPvsCA	51-18	Hetero
1	CPGBS.51.3	CAFBS.18.2	1.312837374	0.607311784	0.607311784	0.523417933	0.687162626	BS_CPvsCA	51-18	Hetero
2	CPGBS.51.3	CAFBS.18.2	1.036882187	0.928859444	0.963117813	0.928859444	0.963117813	BS_CPvsCA	51-18	Hetero
0	CPVBS.51.1	CAFBS.18.2	1.74078478	0.25921522	0.148907104	0.148907104	0.25921522	BS_CPvsCA	51-18	Hetero
1	CPVBS.51.1	CAFBS.18.2	1.297564674	0.624193552	0.624193552	0.54134899	0.702435326	BS_CPvsCA	51-18	Hetero
2	CPVBS.51.1	CAFBS.18.2	1.131246055	0.767961967	0.868753945	0.767961967	0.868753945	BS_CPvsCA	51-18	Hetero
0	CPFBS.51.3	CAFBS.18.3	1.59666975	0.40333025	0.252607184	0.252607184	0.40333025	BS_CPvsCA	51-18	Hetero
1	CPFBS.51.3	CAFBS.18.3	1.245381183	0.683412614	0.683412614	0.605934012	0.754618817	BS_CPvsCA	51-18	Hetero
2	CPFBS.51.3	CAFBS.18.3	1.070631022	0.86805721	0.929368978	0.86805721	0.929368978	BS_CPvsCA	51-18	Hetero
0	CPGBS.51.1	CAFBS.18.3	1.595009597	0.404990403	0.253910951	0.253910951	0.404990403	BS_CPvsCA	51-18	Hetero
1	CPGBS.51.1	CAFBS.18.3	1.246941094	0.681606686	0.681606686	0.603925004	0.753058906	BS_CPvsCA	51-18	Hetero
2	CPGBS.51.1	CAFBS.18.3	1.021846263	0.957241586	0.978153737	0.957241586	0.978153737	BS_CPvsCA	51-18	Hetero
0	CPGBS.51.3	CAFBS.18.3	1.681818182	0.318181818	0.189189189	0.189189189	0.318181818	BS_CPvsCA	51-18	Hetero
1	CPGBS.51.3	CAFBS.18.3	1.318691807	0.60089257	0.60089257	0.516654604	0.681308193	BS_CPvsCA	51-18	Hetero
2	CPGBS.51.3	CAFBS.18.3	1.02508729	0.951053358	0.97491271	0.951053358	0.97491271	BS_CPvsCA	51-18	Hetero
0	CPFRh.51.1	CAFRh.18.1	1.557894737	0.442105263	0.283783784	0.283783784	0.442105263	Rh_CPvsCA	51-18	Hetero
1	CPFRh.51.1	CAFRh.18.1	1.280409722	0.643394464	0.643394464	0.562000011	0.719590278	Rh_CPvsCA	51-18	Hetero
2	CPFRh.51.1	CAFRh.18.1	1.171511823	0.707195746	0.828488177	0.707195746	0.828488177	Rh_CPvsCA	51-18	Hetero
0	CPFRh.51.2	CAFRh.18.1	1.589795918	0.410204082	0.258023107	0.258023107	0.410204082	Rh_CPvsCA	51-18	Hetero
1	CPFRh.51.2	CAFRh.18.1	1.281383942	0.642297183	0.642297183	0.560812442	0.718616058	Rh_CPvsCA	51-18	Hetero
2	CPFRh.51.2	CAFRh.18.1	1.040503444	0.922146448	0.959496556	0.922146448	0.959496556	Rh_CPvsCA	51-18	Hetero
0	CPFRh.51.3	CAFRh.18.1	1.598572703	0.401427297	0.251116071	0.251116071	0.401427297	Rh_CPvsCA	51-18	Hetero
1	CPFRh.51.3	CAFRh.18.1	1.302601557	0.618604144	0.618604144	0.535388922	0.697398443	Rh_CPvsCA	51-18	Hetero
2	CPFRh.51.3	CAFRh.18.1	1.069773914	0.869553907	0.930226086	0.869553907	0.930226086	Rh_CPvsCA	51-18	Hetero
0	CPGRh.51.1	CAFRh.18.1	1.600938967	0.399061033	0.249266862	0.249266862	0.399061033	Rh_CPvsCA	51-18	Hetero
1	CPGRh.51.1	CAFRh.18.1	1.358065826	0.558446591	0.558446591	0.472682666	0.641934174	Rh_CPvsCA	51-18	Hetero
2	CPGRh.51.1	CAFRh.18.1	1.212772886	0.649113386	0.787227114	0.649113386	0.787227114	Rh_CPvsCA	51-18	Hetero
0	CPGRh.51.2	CAFRh.18.1	1.607373272	0.392626728	0.244266055	0.244266055	0.392626728	Rh_CPvsCA	51-18	Hetero
1	CPGRh.51.2	CAFRh.18.1	1.350188213	0.56683947	0.56683947	0.481274967	0.649811787	Rh_CPvsCA	51-18	Hetero
2	CPGRh.51.2	CAFRh.18.1	1.198298636	0.669033028	0.801701364	0.669033028	0.801701364	Rh_CPvsCA	51-18	Hetero
0	CPGRh.51.3	CAFRh.18.1	1.60456942	0.39543058	0.246440307	0.246440307	0.39543058	Rh_CPvsCA	51-18	Hetero
1	CPGRh.51.3	CAFRh.18.1	1.368897829	0.546985228	0.546985228	0.461029419	0.631102171	Rh_CPvsCA	51-18	Hetero
2	CPGRh.51.3	CAFRh.18.1	1.225536993	0.631937683	0.774463007	0.631937683	0.774463007	Rh_CPvsCA	51-18	Hetero
0	CPFRh.51.1	CAFRh.18.2	1.570610687	0.429389313	0.273390036	0.273390036	0.429389313	Rh_CPvsCA	51-18	Hetero
1	CPFRh.51.1	CAFRh.18.2	1.285294958	0.637900524	0.637900524	0.556063056	0.714705042	Rh_CPvsCA	51-18	Hetero
2	CPFRh.51.1	CAFRh.18.2	1.158815668	0.725900033	0.841184332	0.725900033	0.841184332	Rh_CPvsCA	51-18	Hetero
0	CPFRh.51.2	CAFRh.18.2	1.621621622	0.378378378	0.233333333	0.233333333	0.378378378	Rh_CPvsCA	51-18	Hetero
1	CPFRh.51.2	CAFRh.18.2	1.292117996	0.630262177	0.630262177	0.547846254	0.707882004	Rh_CPvsCA	51-18	Hetero
2	CPFRh.51.2	CAFRh.18.2	1.03339444	0.935369423	0.96660556	0.935369423	0.96660556	Rh_CPvsCA	51-18	Hetero
0	CPGRh.51.2	CAFRh.18.2	1.627391742	0.372608258	0.228960396	0.228960396	0.372608258	Rh_CPvsCA	51-18	Hetero
1	CPGRh.51.2	CAFRh.18.2	1.378339196	0.537069034	0.537069034	0.451021639	0.621660804	Rh_CPvsCA	51-18	Hetero
2	CPGRh.51.2	CAFRh.18.2	1.249275356	0.600928082	0.750724644	0.600928082	0.750724644	Rh_CPvsCA	51-18	Hetero
0	CPGRh.51.3	CAFRh.18.2	1.629063098	0.370936902	0.227699531	0.227699531	0.370936902	Rh_CPvsCA	51-18	Hetero
1	CPGRh.51.3	CAFRh.18.2	1.399922826	0.514652703	0.514652703	0.428650182	0.600077174	Rh_CPvsCA	51-18	Hetero
2	CPGRh.51.3	CAFRh.18.2	1.280551583	0.561826971	0.719448417	0.561826971	0.719448417	Rh_CPvsCA	51-18	Hetero
0	CPVRh.51.1	CAFRh.18.2	1.702380952	0.297619048	0.174825175	0.174825175	0.297619048	Rh_CPvsCA	51-18	Hetero
1	CPVRh.51.1	CAFRh.18.2	1.368986131	0.546892169	0.546892169	0.46093518	0.631013869	Rh_CPvsCA	51-18	Hetero
2	CPVRh.51.1	CAFRh.18.2	1.348319098	0.483328392	0.651680902	0.483328392	0.651680902	Rh_CPvsCA	51-18	Hetero
0	CPVRh.51.2	CAFRh.18.2	1.633103448	0.366896552	0.224662162	0.224662162	0.366896552	Rh_CPvsCA	51-18	Hetero
1	CPVRh.51.2	CAFRh.18.2	1.324318744	0.5947496	0.5947496	0.510210445	0.675681256	Rh_CPvsCA	51-18	Hetero
2	CPVRh.51.2	CAFRh.18.2	1.299968844	0.53849841	0.700031156	0.53849841	0.700031156	Rh_CPvsCA	51-18	Hetero
0	CPVRh.51.3	CAFRh.18.2	1.653225806	0.346774194	0.209756098	0.209756098	0.346774194	Rh_CPvsCA	51-18	Hetero
1	CPVRh.51.3	CAFRh.18.2	1.371329818	0.544424405	0.544424405	0.458438352	0.628670182	Rh_CPvsCA	51-18	Hetero
2	CPVRh.51.3	CAFRh.18.2	1.414502746	0.413924438	0.585497254	0.413924438	0.585497254	Rh_CPvsCA	51-18	Hetero
0	CPFRh.51.2	CAFRh.18.3	1.600344531	0.399655469	0.249730893	0.249730893	0.399655469	Rh_CPvsCA	51-18	Hetero
1	CPFRh.51.2	CAFRh.18.3	1.304498064	0.616505197	0.616505197	0.533156741	0.695501936	Rh_CPvsCA	51-18	Hetero
2	CPFRh.51.2	CAFRh.18.3	1.13931964	0.755433621	0.86068036	0.755433621	0.86068036	Rh_CPvsCA	51-18	Hetero
0	CPFRh.51.3	CAFRh.18.3	1.583717358	0.416282642	0.2628516	0.2628516	0.416282642	Rh_CPvsCA	51-18	Hetero
1	CPFRh.51.3	CAFRh.18.3	1.277476926	0.646702767	0.646702767	0.565586007	0.722523074	Rh_CPvsCA	51-18	Hetero
2	CPFRh.51.3	CAFRh.18.3	1.095688097	0.825336979	0.904311903	0.825336979	0.904311903	Rh_CPvsCA	51-18	Hetero
0	CPGRh.51.2	CAFRh.18.3	1.590837283	0.409162717	0.257199603	0.257199603	0.409162717	Rh_CPvsCA	51-18	Hetero
1	CPGRh.51.2	CAFRh.18.3	1.373624559	0.542012262	0.542012262	0.456001924	0.626375441	Rh_CPvsCA	51-18	Hetero
2	CPGRh.51.2	CAFRh.18.3	1.511124385	0.323517786	0.488875615	0.323517786	0.488875615	Rh_CPvsCA	51-18	Hetero
0	CPGRh.51.3	CAFRh.18.3	1.605761941	0.394238059	0.245514636	0.245514636	0.394238059	Rh_CPvsCA	51-18	Hetero
1	CPGRh.51.3	CAFRh.18.3	1.408096667	0.50625362	0.50625362	0.42035703	0.591903333	Rh_CPvsCA	51-18	Hetero
2	CPGRh.51.3	CAFRh.18.3	1.542832031	0.296317396	0.457167969	0.296317396	0.457167969	Rh_CPvsCA	51-18	Hetero
0	CPVRh.51.2	CAFRh.18.3	1.673346693	0.326653307	0.195209581	0.195209581	0.326653307	Rh_CPvsCA	51-18	Hetero
1	CPVRh.51.2	CAFRh.18.3	1.290680852	0.631867692	0.631867692	0.549569746	0.709319148	Rh_CPvsCA	51-18	Hetero
2	CPVRh.51.2	CAFRh.18.3	1.024912706	0.951385702	0.975087294	0.951385702	0.975087294	Rh_CPvsCA	51-18	Hetero
0	CPVRh.51.3	CAFRh.18.3	1.683382498	0.316617502	0.188084112	0.188084112	0.316617502	Rh_CPvsCA	51-18	Hetero
1	CPVRh.51.3	CAFRh.18.3	1.29166741	0.63076536	0.63076536	0.548386206	0.70833259	Rh_CPvsCA	51-18	Hetero
2	CPVRh.51.3	CAFRh.18.3	1.072417684	0.864945002	0.927582316	0.864945002	0.927582316	Rh_CPvsCA	51-18	Hetero
0	CPFBS.51.1	CAGBS.18.1	1.559427505	0.440572495	0.282521947	0.282521947	0.440572495	BS_CPvsCA	51-18	Hetero
1	CPFBS.51.1	CAGBS.18.1	1.259936475	0.666649004	0.666649004	0.587381617	0.740063525	BS_CPvsCA	51-18	Hetero
2	CPFBS.51.1	CAGBS.18.1	1.236288556	0.6177453	0.763711444	0.6177453	0.763711444	BS_CPvsCA	51-18	Hetero
0	CPFBS.51.2	CAGBS.18.1	1.614964926	0.385035074	0.238416988	0.238416988	0.385035074	BS_CPvsCA	51-18	Hetero
1	CPFBS.51.2	CAGBS.18.1	1.263572027	0.662492096	0.662492096	0.5828144	0.736427973	BS_CPvsCA	51-18	Hetero
2	CPFBS.51.2	CAGBS.18.1	1.012041382	0.976203776	0.987958618	0.976203776	0.987958618	BS_CPvsCA	51-18	Hetero
0	CPVBS.51.1	CAGBS.18.1	1.766599598	0.233400402	0.132118451	0.132118451	0.233400402	BS_CPvsCA	51-18	Hetero
1	CPVBS.51.1	CAGBS.18.1	1.348312599	0.568844983	0.568844983	0.483335542	0.651687401	BS_CPvsCA	51-18	Hetero
2	CPVBS.51.1	CAGBS.18.1	1.117912394	0.789048954	0.882087606	0.789048954	0.882087606	BS_CPvsCA	51-18	Hetero
0	CPVBS.51.2	CAGBS.18.1	1.827213823	0.172786177	0.094562648	0.094562648	0.172786177	BS_CPvsCA	51-18	Hetero
1	CPVBS.51.2	CAGBS.18.1	1.409508202	0.504808127	0.504808127	0.418934631	0.590491798	BS_CPvsCA	51-18	Hetero
2	CPVBS.51.2	CAGBS.18.1	1.020766291	0.95931235	0.979233709	0.95931235	0.979233709	BS_CPvsCA	51-18	Hetero
0	CPVBS.51.3	CAGBS.18.1	1.84516129	0.15483871	0.083916084	0.083916084	0.15483871	BS_CPvsCA	51-18	Hetero
1	CPVBS.51.3	CAGBS.18.1	1.390221148	0.524685604	0.524685604	0.438620038	0.609778852	BS_CPvsCA	51-18	Hetero
2	CPVBS.51.3	CAGBS.18.1	1.080184564	0.851535438	0.919815436	0.851535438	0.919815436	BS_CPvsCA	51-18	Hetero
0	CPFBS.51.1	CAGBS.18.2	1.555844156	0.444155844	0.285475793	0.285475793	0.444155844	BS_CPvsCA	51-18	Hetero
1	CPFBS.51.1	CAGBS.18.2	1.27216513	0.652714052	0.652714052	0.572122952	0.72783487	BS_CPvsCA	51-18	Hetero
2	CPFBS.51.1	CAGBS.18.2	1.286709011	0.554352992	0.713290989	0.554352992	0.713290989	BS_CPvsCA	51-18	Hetero
0	CPFBS.51.2	CAGBS.18.2	1.5625	0.4375	0.28	0.28	0.4375	BS_CPvsCA	51-18	Hetero
1	CPFBS.51.2	CAGBS.18.2	1.231567287	0.699504548	0.699504548	0.623946999	0.768432713	BS_CPvsCA	51-18	Hetero
2	CPFBS.51.2	CAGBS.18.2	1.022150629	0.956658776	0.977849371	0.956658776	0.977849371	BS_CPvsCA	51-18	Hetero
0	CPFBS.51.3	CAGBS.18.2	1.57943208	0.42056792	0.26627794	0.26627794	0.42056792	BS_CPvsCA	51-18	Hetero
1	CPFBS.51.3	CAGBS.18.2	1.24998636	0.678087648	0.678087648	0.600017459	0.75001364	BS_CPvsCA	51-18	Hetero
2	CPFBS.51.3	CAGBS.18.2	1.034532418	0.93324053	0.965467582	0.93324053	0.965467582	BS_CPvsCA	51-18	Hetero
0	CPGBS.51.3	CAGBS.18.2	1.656401945	0.343598055	0.207436399	0.207436399	0.343598055	BS_CPvsCA	51-18	Hetero
1	CPGBS.51.3	CAGBS.18.2	1.319521902	0.599984703	0.599984703	0.515700495	0.680478098	BS_CPvsCA	51-18	Hetero
2	CPGBS.51.3	CAGBS.18.2	1.027387198	0.946685732	0.972612802	0.946685732	0.972612802	BS_CPvsCA	51-18	Hetero
0	CPVBS.51.1	CAGBS.18.2	1.760517799	0.239482201	0.136029412	0.136029412	0.239482201	BS_CPvsCA	51-18	Hetero
1	CPVBS.51.1	CAGBS.18.2	1.364177941	0.55196816	0.55196816	0.466084401	0.635822059	BS_CPvsCA	51-18	Hetero
2	CPVBS.51.1	CAGBS.18.2	1.161905719	0.721310057	0.838094281	0.721310057	0.838094281	BS_CPvsCA	51-18	Hetero
0	CPFBS.51.2	CAGBS.18.3	1.636363636	0.363636364	0.222222222	0.222222222	0.363636364	BS_CPvsCA	51-18	Hetero
1	CPFBS.51.2	CAGBS.18.3	1.3268478	0.591997109	0.591997109	0.507331889	0.6731522	BS_CPvsCA	51-18	Hetero
2	CPFBS.51.2	CAGBS.18.3	1.225420195	0.632093227	0.774579805	0.632093227	0.774579805	BS_CPvsCA	51-18	Hetero
0	CPFBS.51.3	CAGBS.18.3	1.64764268	0.35235732	0.213855422	0.213855422	0.35235732	BS_CPvsCA	51-18	Hetero
1	CPFBS.51.3	CAGBS.18.3	1.347054726	0.570191536	0.570191536	0.484720673	0.652945274	BS_CPvsCA	51-18	Hetero
2	CPFBS.51.3	CAGBS.18.3	1.259781218	0.587577249	0.740218782	0.587577249	0.740218782	BS_CPvsCA	51-18	Hetero
0	CPGBS.51.3	CAGBS.18.3	1.696491228	0.303508772	0.178903826	0.178903826	0.303508772	BS_CPvsCA	51-18	Hetero
1	CPGBS.51.3	CAGBS.18.3	1.370428261	0.545373192	0.545373192	0.459397808	0.629571739	BS_CPvsCA	51-18	Hetero
2	CPGBS.51.3	CAGBS.18.3	1.103701122	0.812084776	0.896298878	0.812084776	0.896298878	BS_CPvsCA	51-18	Hetero
0	CPVBS.51.1	CAGBS.18.3	1.755102041	0.244897959	0.139534884	0.139534884	0.244897959	BS_CPvsCA	51-18	Hetero
1	CPVBS.51.1	CAGBS.18.3	1.46567219	0.448437531	0.448437531	0.364561608	0.53432781	BS_CPvsCA	51-18	Hetero
2	CPVBS.51.1	CAGBS.18.3	1.45763149	0.372088908	0.54236851	0.372088908	0.54236851	BS_CPvsCA	51-18	Hetero
0	CPVBS.51.3	CAGBS.18.3	1.817945384	0.182054616	0.100143062	0.100143062	0.182054616	BS_CPvsCA	51-18	Hetero
1	CPVBS.51.3	CAGBS.18.3	1.494136119	0.420688413	0.420688413	0.338566128	0.505863881	BS_CPvsCA	51-18	Hetero
2	CPVBS.51.3	CAGBS.18.3	1.405075928	0.423410622	0.594924072	0.423410622	0.594924072	BS_CPvsCA	51-18	Hetero
0	CPFRh.51.3	CAGRh.18.1	1.618090452	0.381909548	0.236024845	0.236024845	0.381909548	Rh_CPvsCA	51-18	Hetero
1	CPFRh.51.3	CAGRh.18.1	1.386347547	0.528711024	0.528711024	0.442639693	0.613652453	Rh_CPvsCA	51-18	Hetero
2	CPFRh.51.3	CAGRh.18.1	1.319863072	0.515308703	0.680136928	0.515308703	0.680136928	Rh_CPvsCA	51-18	Hetero
0	CPGRh.51.2	CAGRh.18.1	1.630066323	0.369933677	0.226943942	0.226943942	0.369933677	Rh_CPvsCA	51-18	Hetero
1	CPGRh.51.2	CAGRh.18.1	1.392216727	0.522616187	0.522616187	0.436557945	0.607783273	Rh_CPvsCA	51-18	Hetero
2	CPGRh.51.2	CAGRh.18.1	1.212175744	0.649925772	0.787824256	0.649925772	0.787824256	Rh_CPvsCA	51-18	Hetero
0	CPVRh.51.2	CAGRh.18.1	1.696969697	0.303030303	0.178571429	0.178571429	0.303030303	Rh_CPvsCA	51-18	Hetero
1	CPVRh.51.2	CAGRh.18.1	1.523258701	0.392839019	0.392839019	0.312974611	0.476741299	Rh_CPvsCA	51-18	Hetero
2	CPVRh.51.2	CAGRh.18.1	1.615038051	0.238360916	0.384961949	0.238360916	0.384961949	Rh_CPvsCA	51-18	Hetero
0	CPVRh.51.3	CAGRh.18.1	1.711191336	0.288808664	0.168776371	0.168776371	0.288808664	Rh_CPvsCA	51-18	Hetero
